User-ID,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-M,num_rating
7346,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books,http://images.amazon.com/images/P/0449219364.01.MZZZZZZZ.jpg,82
7346,H Is for Homicide (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1993,Fawcett Books,http://images.amazon.com/images/P/0449219461.01.MZZZZZZZ.jpg,70
7346,Pride and Prejudice,Jane Austen,1961,Signet Book,http://images.amazon.com/images/P/0451519167.01.MZZZZZZZ.jpg,64
7346,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. Montgomery,1984,Skylark,http://images.amazon.com/images/P/0553153277.01.MZZZZZZZ.jpg,90
7346,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1984,Bantam Classics,http://images.amazon.com/images/P/0553213148.01.MZZZZZZZ.jpg,62
7346,The House of the Spirits,Isabel Allende,1986,Bantam Books,http://images.amazon.com/images/P/0553273914.01.MZZZZZZZ.jpg,68
7346,The Blue Nowhere : A Novel,Jeffery Deaver,2002,Pocket,http://images.amazon.com/images/P/0671042262.01.MZZZZZZZ.jpg,65
7346,WLD ACCORDNG GARP,John Irving,1982,Pocket,http://images.amazon.com/images/P/0671452177.01.MZZZZZZZ.jpg,54
7346,The Lottery Winner : Alvirah And Willy Stories,Mary Higgins Clark,1995,Pocket,http://images.amazon.com/images/P/0671867172.01.MZZZZZZZ.jpg,58
7346,Hearts in Atlantis,Stephen King,2001,Pocket,http://images.amazon.com/images/P/0743436210.01.MZZZZZZZ.jpg,52
7346,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,Health Communications,http://images.amazon.com/images/P/1558743669.01.MZZZZZZZ.jpg,85
7346,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,Health Communications,http://images.amazon.com/images/P/1558745157.01.MZZZZZZZ.jpg,52
7915,The Stone Diaries,Carol Shields,1995,Penguin Books,http://images.amazon.com/images/P/014023313X.01.MZZZZZZZ.jpg,84
7915,The Rapture of Canaan,Sheri Reynolds,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425162443.01.MZZZZZZZ.jpg,87
7915,Dragonfly in Amber,DIANA GABALDON,1993,Dell,http://images.amazon.com/images/P/0440215625.01.MZZZZZZZ.jpg,71
7915,The Loop,Nicholas Evans,1999,Dell Publishing Company,http://images.amazon.com/images/P/0440224624.01.MZZZZZZZ.jpg,72
7915,Cold Sassy Tree,Olive Ann Burns,1986,Dell Publishing Company,http://images.amazon.com/images/P/0440514428.01.MZZZZZZZ.jpg,94
7915,Anne of the Island,Lucy Maud Montgomery,1983,Bantam Classics,http://images.amazon.com/images/P/0553213172.01.MZZZZZZZ.jpg,57
8067,Faking It,Jennifer Crusie,2002,St. Martin's Press,http://images.amazon.com/images/P/0312284683.01.MZZZZZZZ.jpg,97
8067,Tell Me Lies (Tell Me Lies),Jennifer Crusie,1999,St. Martin's Press,http://images.amazon.com/images/P/0312966806.01.MZZZZZZZ.jpg,61
8067,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,Warner Forever,http://images.amazon.com/images/P/0446610542.01.MZZZZZZZ.jpg,71
8067,Dances With Wolves,Michael Blake,1990,Fawcett Books,http://images.amazon.com/images/P/0449134482.01.MZZZZZZZ.jpg,66
8067,Impulse,Catherine Coulter,2001,Signet Book,http://images.amazon.com/images/P/0451204301.01.MZZZZZZZ.jpg,50
8245,Winter Solstice,Rosamunde Pilcher,2001,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312978383.01.MZZZZZZZ.jpg,68
8245,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425152251.01.MZZZZZZZ.jpg,54
8245,Whispers,BELVA PLAIN,1994,Dell,http://images.amazon.com/images/P/0440216745.01.MZZZZZZZ.jpg,129
8245,The Winner,David Baldacci,1998,Warner Vision,http://images.amazon.com/images/P/0446606324.01.MZZZZZZZ.jpg,80
8245,Dream Country,Luanne Rice,2002,Bantam Books,http://images.amazon.com/images/P/055358264X.01.MZZZZZZZ.jpg,50
8245,Bag of Bones,Stephen King,1999,Pocket,http://images.amazon.com/images/P/067102423X.01.MZZZZZZZ.jpg,54
8245,Seven Habits Of Highly Effective People,Stephen R. Covey,1990,Free Press,http://images.amazon.com/images/P/0671708635.01.MZZZZZZZ.jpg,54
8681,Dark Paradise,TAMI HOAG,1994,Bantam,http://images.amazon.com/images/P/0553561618.01.MZZZZZZZ.jpg,72
8681,A Day Late and a Dollar Short,Terry McMillan,2001,Viking Books,http://images.amazon.com/images/P/0670896764.01.MZZZZZZZ.jpg,53
8681,Angels &amp; Demons,Dan Brown,2001,Pocket Star,http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg,193
8936,Digital Fortress : A Thriller,Dan Brown,2000,St. Martin's Griffin,http://images.amazon.com/images/P/0312263120.01.MZZZZZZZ.jpg,61
8936,Black House,Stephen King,2002,Ballantine Books,http://images.amazon.com/images/P/0345441036.01.MZZZZZZZ.jpg,70
8936,Easy Prey,John Sandford,2000,Putnam Publishing Group,http://images.amazon.com/images/P/039914613X.01.MZZZZZZZ.jpg,73
8936,Eyes of Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425132048.01.MZZZZZZZ.jpg,50
8936,Mortal Prey,John Sandford,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425189864.01.MZZZZZZZ.jpg,62
8936,Message from Nam,Danielle Steel,1991,Dell,http://images.amazon.com/images/P/0440209412.01.MZZZZZZZ.jpg,53
8936,It,Stephen King,1987,New Amer Library,http://images.amazon.com/images/P/0451149513.01.MZZZZZZZ.jpg,81
8936,Cujo,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451161351.01.MZZZZZZZ.jpg,67
8936,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,1997,Signet Book,http://images.amazon.com/images/P/0451163524.01.MZZZZZZZ.jpg,78
8936,Skeleton Crew,Stephen King,1986,Signet Book,http://images.amazon.com/images/P/0451168615.01.MZZZZZZZ.jpg,82
8936,Desperation,Stephen King,1997,Signet Book,http://images.amazon.com/images/P/0451188462.01.MZZZZZZZ.jpg,59
9856,Sphere,MICHAEL CRICHTON,1988,Ballantine Books,http://images.amazon.com/images/P/0345353145.01.MZZZZZZZ.jpg,117
9856,The Mummy or Ramses the Damned,Anne Rice,1991,Ballantine Books,http://images.amazon.com/images/P/0345369947.01.MZZZZZZZ.jpg,83
9856,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books,http://images.amazon.com/images/P/0345378482.01.MZZZZZZZ.jpg,59
9856,Violin,Anne Rice,1998,Ballantine Books,http://images.amazon.com/images/P/0345389425.01.MZZZZZZZ.jpg,65
9856,Shattered,Dean R. Koontz,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0425099334.01.MZZZZZZZ.jpg,58
9856,Phantoms,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425101452.01.MZZZZZZZ.jpg,66
9856,Shadowfires,Dean R. Koontz,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425136981.01.MZZZZZZZ.jpg,55
9856,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,Kurt Vonnegut,1991,Laurel,http://images.amazon.com/images/P/0440180295.01.MZZZZZZZ.jpg,50
9856,Carrie,Stephen King,2002,Pocket,http://images.amazon.com/images/P/0671039725.01.MZZZZZZZ.jpg,57
10447,The Fourth Hand,JOHN IRVING,2001,Random House,http://images.amazon.com/images/P/0375506276.01.MZZZZZZZ.jpg,50
10447,That Camden Summer,Lavyrle Spencer,1996,Putnam Pub Group,http://images.amazon.com/images/P/0399141200.01.MZZZZZZZ.jpg,74
10447,Here on Earth,Alice Hoffman,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425167313.01.MZZZZZZZ.jpg,88
10447,P Is for Peril,Sue Grafton,2002,Ballantine Books,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,83
10819,Anne Frank: The Diary of a Young Girl,ANNE FRANK,1993,Bantam,http://images.amazon.com/images/P/0553296981.01.MZZZZZZZ.jpg,62
10819,Contact,Carl Sagan,1997,Pocket,http://images.amazon.com/images/P/0671004107.01.MZZZZZZZ.jpg,67
11601,Animal Dreams,Barbara Kingsolver,1991,Perennial,http://images.amazon.com/images/P/0060921145.01.MZZZZZZZ.jpg,58
11601,Monster : A Novel (Alex Delaware Novels (Paperback)),JONATHAN KELLERMAN,2000,Ballantine Books,http://images.amazon.com/images/P/0345413873.01.MZZZZZZZ.jpg,51
11601,A Virtuous Woman (Oprah's Book Club (Paperback)),Kaye Gibbons,1997,Vintage Books,http://images.amazon.com/images/P/0375703063.01.MZZZZZZZ.jpg,69
11601,The Bad Place,Dean R. Koontz,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425124347.01.MZZZZZZZ.jpg,59
11601,Betrayal in Death,Nora Roberts,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425178579.01.MZZZZZZZ.jpg,62
11601,Weep No More My Lady,Mary Higgins Clark,1993,Dell,http://images.amazon.com/images/P/0440200989.01.MZZZZZZZ.jpg,53
11601,Granny Dan,DANIELLE STEEL,2000,"Random House, Inc.",http://images.amazon.com/images/P/0440224829.01.MZZZZZZZ.jpg,53
11601,The First Counsel,Brad Meltzer,2001,Warner Vision,http://images.amazon.com/images/P/044661064X.01.MZZZZZZZ.jpg,53
11601,I Is for Innocent,Sue Grafton,1994,Fawcett Books,http://images.amazon.com/images/P/0449221512.01.MZZZZZZZ.jpg,79
11601,Guilty as Sin,TAMI HOAG,1997,Bantam,http://images.amazon.com/images/P/0553564528.01.MZZZZZZZ.jpg,64
11601,The Temple of My Familiar,Alice Walker,1990,Pocket,http://images.amazon.com/images/P/0671683993.01.MZZZZZZZ.jpg,54
11601,Airframe,Michael Crichton,1996,Alfred A. Knopf,http://images.amazon.com/images/P/0679446486.01.MZZZZZZZ.jpg,103
11601,Tis : A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/0684848783.01.MZZZZZZZ.jpg,53
11676,The Terminal Man,Michael Crichton,2002,Avon Books,http://images.amazon.com/images/P/0060092572.01.MZZZZZZZ.jpg,50
11676,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books,http://images.amazon.com/images/P/0060391626.01.MZZZZZZZ.jpg,59
11676,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial,http://images.amazon.com/images/P/0060959037.01.MZZZZZZZ.jpg,50
11676,Colony,Anne Rivers Siddons,1993,HarperTorch,http://images.amazon.com/images/P/0061099708.01.MZZZZZZZ.jpg,53
11676,The Eyre Affair: A Novel,Jasper Fforde,2003,Penguin Books,http://images.amazon.com/images/P/0142001805.01.MZZZZZZZ.jpg,54
11676,Taltos: Lives of the Mayfair Witches,Anne Rice,1996,Ballantine Books,http://images.amazon.com/images/P/0345404319.01.MZZZZZZZ.jpg,53
11676,Billy Straight : A Novel,JONATHAN KELLERMAN,1999,Ballantine Books,http://images.amazon.com/images/P/0345413865.01.MZZZZZZZ.jpg,56
11676,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books,http://images.amazon.com/images/P/0345439104.01.MZZZZZZZ.jpg,63
11676,"Truly, Madly Manhattan",Nora Roberts,2003,Silhouette,http://images.amazon.com/images/P/0373218036.01.MZZZZZZZ.jpg,64
11676,Engaging The Enemy,Nora Roberts,2003,Silhouette,http://images.amazon.com/images/P/0373218192.01.MZZZZZZZ.jpg,51
11676,Summer Pleasures,Nora Roberts,2002,Silhouette,http://images.amazon.com/images/P/0373218397.01.MZZZZZZZ.jpg,56
11676,Macgregor Brides (Macgregors),Nora Roberts,1997,Silhouette,http://images.amazon.com/images/P/0373483503.01.MZZZZZZZ.jpg,52
11676,Macgregor Grooms (Macgregors),Nora Roberts,1998,Silhouette,http://images.amazon.com/images/P/0373483694.01.MZZZZZZZ.jpg,54
11676,Stanislaski Brothers (Silhouette Promo),Nora Roberts,2000,Silhouette,http://images.amazon.com/images/P/0373484224.01.MZZZZZZZ.jpg,52
11676,Second Nature,MICHAEL POLLAN,1992,Delta,http://images.amazon.com/images/P/0385312660.01.MZZZZZZZ.jpg,50
11676,Journey,Danielle Steel,2000,Delacorte Press,http://images.amazon.com/images/P/0385316879.01.MZZZZZZZ.jpg,68
11676,The Ghost,Danielle Steel,1997,Dell,http://images.amazon.com/images/P/038531695X.01.MZZZZZZZ.jpg,50
11676,"The Return of the King (The Lord of the Rings, Part 3)",J. R. R. Tolkien,1988,Houghton Mifflin,http://images.amazon.com/images/P/0395272211.01.MZZZZZZZ.jpg,80
11676,Mr. Murder,Dean R. Koontz,1993,Putnam Pub Group,http://images.amazon.com/images/P/0399138749.01.MZZZZZZZ.jpg,78
11676,Practical Magic,Alice Hoffman,1995,Putnam Pub Group,http://images.amazon.com/images/P/0399140557.01.MZZZZZZZ.jpg,76
11676,Vector,Robin Cook,1999,Putnam Pub Group,http://images.amazon.com/images/P/0399144714.01.MZZZZZZZ.jpg,59
11676,Riptide,Catherine Coulter,2000,Putnam Publishing Group,http://images.amazon.com/images/P/0399146164.01.MZZZZZZZ.jpg,87
11676,The Villa,Nora Roberts,2001,Putnam Publishing Group,http://images.amazon.com/images/P/0399147128.01.MZZZZZZZ.jpg,97
11676,Midnight Bayou,Nora Roberts,2001,Putnam Publishing Group,http://images.amazon.com/images/P/0399148248.01.MZZZZZZZ.jpg,72
11676,Three Fates,Nora Roberts,2002,Putnam Publishing Group,http://images.amazon.com/images/P/039914840X.01.MZZZZZZZ.jpg,81
11676,Red Storm Rising,Tom Clancy,1997,Berkley Publishing Group,http://images.amazon.com/images/P/042510107X.01.MZZZZZZZ.jpg,84
11676,Patriot Games (Jack Ryan Novels),Tom Clancy,1992,Berkley Publishing Group,http://images.amazon.com/images/P/0425109720.01.MZZZZZZZ.jpg,64
11676,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425147584.01.MZZZZZZZ.jpg,59
11676,Toxin,Robin Cook,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425166619.01.MZZZZZZZ.jpg,56
11676,Portrait in Death,Nora Roberts,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425189031.01.MZZZZZZZ.jpg,50
11676,The Cradle Will Fall,Mary Higgins Clark,1983,Dell Publishing Company,http://images.amazon.com/images/P/0440115450.01.MZZZZZZZ.jpg,58
11676,Kaleidoscope,Danielle Steel,1988,Dell,http://images.amazon.com/images/P/0440201926.01.MZZZZZZZ.jpg,69
11676,Zoya,Danielle Steel,1989,Dell,http://images.amazon.com/images/P/0440203856.01.MZZZZZZZ.jpg,59
11676,The Carousel,Belva Plain,1998,Dell,http://images.amazon.com/images/P/0440216842.01.MZZZZZZZ.jpg,56
11676,Voyager,DIANA GABALDON,1994,Dell,http://images.amazon.com/images/P/0440217563.01.MZZZZZZZ.jpg,62
11676,Nothing Lasts Forever,Sidney Sheldon,1995,Warner Books,http://images.amazon.com/images/P/0446354732.01.MZZZZZZZ.jpg,51
11676,Last Man Standing,David Baldacci,2001,Warner Books,http://images.amazon.com/images/P/0446525804.01.MZZZZZZZ.jpg,65
11676,The Switch,Sandra Brown,2000,Warner Books,http://images.amazon.com/images/P/0446527033.01.MZZZZZZZ.jpg,82
11676,Wish You Well,David Baldacci,2000,Warner Books,http://images.amazon.com/images/P/0446527165.01.MZZZZZZZ.jpg,84
11676,Plum Island,Nelson DeMille,1998,Warner Books,http://images.amazon.com/images/P/0446605409.01.MZZZZZZZ.jpg,57
11676,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,http://images.amazon.com/images/P/0446606189.01.MZZZZZZZ.jpg,74
11676,Tell Me Your Dreams,Sidney Sheldon,1999,Warner Vision,http://images.amazon.com/images/P/0446607207.01.MZZZZZZZ.jpg,51
11676,The Simple Truth,David Baldacci,1999,Warner Books,http://images.amazon.com/images/P/0446607711.01.MZZZZZZZ.jpg,85
11676,M Is for Malice,Sue Grafton,1998,Fawcett Books,http://images.amazon.com/images/P/0449223604.01.MZZZZZZZ.jpg,72
11676,The Pillars of the Earth,Ken Follett,1996,Signet Book,http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg,85
11676,"Wizard and Glass (The Dark Tower, Book 4)",Stephen King,1997,Plume Books,http://images.amazon.com/images/P/0452279178.01.MZZZZZZZ.jpg,56
11676,Montana Sky,Nora Roberts,2000,Jove Books,http://images.amazon.com/images/P/0515120618.01.MZZZZZZZ.jpg,59
11676,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books,http://images.amazon.com/images/P/0515121843.01.MZZZZZZZ.jpg,60
11676,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books,http://images.amazon.com/images/P/0515124214.01.MZZZZZZZ.jpg,59
11676,Homeport,Nora Roberts,1999,Jove Books,http://images.amazon.com/images/P/0515124893.01.MZZZZZZZ.jpg,58
11676,Heart of the Sea (Irish Trilogy),Nora Roberts,2000,Jove Books,http://images.amazon.com/images/P/0515128554.01.MZZZZZZZ.jpg,74
11676,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/051513628X.01.MZZZZZZZ.jpg,68
11676,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515136379.01.MZZZZZZZ.jpg,62
11676,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns,http://images.amazon.com/images/P/0515136530.01.MZZZZZZZ.jpg,63
11676,Wuthering Heights,EMILY BRONTE,1983,Bantam,http://images.amazon.com/images/P/0553212583.01.MZZZZZZZ.jpg,77
11676,A Great Deliverance,Elizabeth George,1989,Bantam Books,http://images.amazon.com/images/P/0553278029.01.MZZZZZZZ.jpg,55
11676,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,Bantam,http://images.amazon.com/images/P/0553289411.01.MZZZZZZZ.jpg,60
11676,Carnal Innocence,Nora Roberts,1992,Bantam Books,http://images.amazon.com/images/P/0553295977.01.MZZZZZZZ.jpg,53
11676,Cry Wolf,TAMI HOAG,1993,Bantam,http://images.amazon.com/images/P/055356160X.01.MZZZZZZZ.jpg,58
11676,The Ugly Duckling,Iris Johansen,1997,Bantam Books,http://images.amazon.com/images/P/0553569910.01.MZZZZZZZ.jpg,65
11676,The Face of Deception,Iris Johansen,1999,Bantam Books,http://images.amazon.com/images/P/0553578022.01.MZZZZZZZ.jpg,51
11676,The Next Accident,LISA GARDNER,2002,Bantam,http://images.amazon.com/images/P/0553578693.01.MZZZZZZZ.jpg,63
11676,The Killing Game: Only One Can Win...and the Loser Dies,Iris Johansen,2000,Bantam Books,http://images.amazon.com/images/P/0553581554.01.MZZZZZZZ.jpg,53
11676,The Search,Iris Johansen,2001,Bantam Books,http://images.amazon.com/images/P/0553582127.01.MZZZZZZZ.jpg,66
11676,Before I Say Good-Bye,Mary Higgins Clark,2001,Pocket,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg,76
11676,Deja Dead,Kathy Reichs,1998,Pocket,http://images.amazon.com/images/P/0671011367.01.MZZZZZZZ.jpg,69
11676,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,Pocket,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,55
11676,The Mulberry Tree,Jude Deveraux,2002,Atria Books,http://images.amazon.com/images/P/0671014218.01.MZZZZZZZ.jpg,69
11676,The Empty Chair,Jeffery Deaver,2001,Pocket,http://images.amazon.com/images/P/0671026011.01.MZZZZZZZ.jpg,54
11676,Deception Point,Dan Brown,2002,Pocket,http://images.amazon.com/images/P/0671027387.01.MZZZZZZZ.jpg,69
11676,Heartbreaker,Julie Garwood,2000,Atria,http://images.amazon.com/images/P/0671032992.01.MZZZZZZZ.jpg,88
11676,Now You See Her,Linda Howard,1999,Pocket Books,http://images.amazon.com/images/P/0671034057.01.MZZZZZZZ.jpg,52
11676,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg,70
11676,Harvest,Tess Gerritsen,1997,Pocket,http://images.amazon.com/images/P/067155302X.01.MZZZZZZZ.jpg,53
11676,Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket,http://images.amazon.com/images/P/0671568175.01.MZZZZZZZ.jpg,64
11676,The Great Gatsby,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,59
11676,Tis: A Memoir,Frank McCourt,2000,Scribner,http://images.amazon.com/images/P/0684865742.01.MZZZZZZZ.jpg,51
11676,Deck the Halls (Holiday Classics),Mary Higgins Clark,2002,Pocket,http://images.amazon.com/images/P/0743418131.01.MZZZZZZZ.jpg,58
11676,The Shining,Stephen King,2001,Pocket,http://images.amazon.com/images/P/0743424425.01.MZZZZZZZ.jpg,50
11676,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,http://images.amazon.com/images/P/0842329129.01.MZZZZZZZ.jpg,99
11676,Dead Run,Erica Spindler,2003,Mira,http://images.amazon.com/images/P/1551666839.01.MZZZZZZZ.jpg,50
11993,Bittersweet,DANIELLE STEEL,2000,Dell,http://images.amazon.com/images/P/0440224845.01.MZZZZZZZ.jpg,62
12538,Rose Madder,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451186362.01.MZZZZZZZ.jpg,81
12824,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995,Ace Books,http://images.amazon.com/images/P/0441304834.01.MZZZZZZZ.jpg,51
13273,Drums of Autumn,Diana Gabaldon,1997,Seal Press (WA),http://images.amazon.com/images/P/0770427758.01.MZZZZZZZ.jpg,53
13552,Birthright,Nora Roberts,2004,Jove Books,http://images.amazon.com/images/P/0515137111.01.MZZZZZZZ.jpg,52
15408,Pretend You Don't See Her,Mary Higgins Clark,1998,Pocket,http://images.amazon.com/images/P/0671867156.01.MZZZZZZZ.jpg,105
16634,Dark Angel,Sally Beauman,1991,Bantam Books,http://images.amazon.com/images/P/0553287397.01.MZZZZZZZ.jpg,54
16795,Still Waters,TAMI HOAG,1992,Bantam,http://images.amazon.com/images/P/0553292722.01.MZZZZZZZ.jpg,83
19085,And Then You Die,Iris Johansen,1998,Bantam,http://images.amazon.com/images/P/0553579983.01.MZZZZZZZ.jpg,50
